number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,state
14,0.31833980108300847,2026-03-25 21:08:00.464460,2026-03-25 21:08:10.473074,0 days 00:00:10.008614,16,True,0.3248939743688466,64,0.0011300458562617471,2,5.84768925037193e-05,0.9432048681541583,COMPLETE
15,0.3326406478881836,2026-03-25 21:08:10.473074,2026-03-25 21:08:19.413761,0 days 00:00:08.940687,16,False,0.46049117241691967,128,0.0016550946009385027,2,0.0005106573196069649,0.9168356997971603,COMPLETE
16,0.3189694881439209,2026-03-25 21:08:19.413761,2026-03-25 21:08:26.503249,0 days 00:00:07.089488,64,True,0.31484372747834255,256,0.0012466506288334024,1,0.00016790408154432505,0.9087221095334685,COMPLETE
17,0.34809773166974384,2026-03-25 21:08:26.512579,2026-03-25 21:08:36.071430,0 days 00:00:09.558851,16,False,0.4285168829755205,64,0.0010045592432971955,3,0.0005116566067723912,0.9026369168356998,COMPLETE
18,0.300313596924146,2026-03-25 21:08:36.071430,2026-03-25 21:08:45.247415,0 days 00:00:09.175985,16,True,0.5103299544198501,64,0.0016463827258369511,1,3.6759112417255875e-05,0.9330628803245435,COMPLETE
19,0.31284773349761963,2026-03-25 21:08:45.247415,2026-03-25 21:08:52.535205,0 days 00:00:07.287790,64,False,0.3571066353804076,256,0.0016279256065451055,2,7.991352301313582e-05,0.9533468559837728,COMPLETE
20,0.3786381185054779,2026-03-25 21:08:52.536204,2026-03-25 21:09:02.376126,0 days 00:00:09.839922,16,True,0.2169290930121609,128,0.0006107780462549884,2,2.562795346449688e-05,0.9127789046653144,COMPLETE
21,0.33006204664707184,2026-03-25 21:09:02.376126,2026-03-25 21:09:12.751620,0 days 00:00:10.375494,16,False,0.4464557722446497,256,0.0014461322839362581,1,0.00018987258818641456,0.9310344827586207,COMPLETE
22,0.22571693360805511,2026-03-25 21:09:12.758037,2026-03-25 21:09:23.156668,0 days 00:00:10.398631,16,False,0.5272528100753763,256,0.001385657211922786,1,0.00019298826820903948,0.9553752535496958,COMPLETE
23,0.33772246539592743,2026-03-25 21:09:23.156668,2026-03-25 21:09:33.531124,0 days 00:00:10.374456,16,False,0.5453598368449282,256,0.0012532075210933183,1,0.0004755258531422745,0.9350912778904665,COMPLETE
24,0.29588071753581363,2026-03-25 21:09:33.531124,2026-03-25 21:09:43.801143,0 days 00:00:10.270019,16,False,0.3851908592728056,256,0.0009596357078657146,1,9.045186199450661e-05,0.95131845841785,COMPLETE
25,0.24076925838987032,2026-03-25 21:09:43.810612,2026-03-25 21:09:52.670336,0 days 00:00:08.859724,16,False,0.5057077214772592,64,0.0017618209283897727,1,0.00014919162499984364,0.9513184584178499,COMPLETE
26,0.28026509533325833,2026-03-25 21:09:52.672339,2026-03-25 21:10:06.453411,0 days 00:00:13.781072,16,False,0.5014463257332132,256,0.0019929971636038694,2,0.0001550498517231744,0.9290060851926978,COMPLETE
27,0.2710120193660259,2026-03-25 21:10:06.453411,2026-03-25 21:10:16.745388,0 days 00:00:10.291977,16,False,0.5420111810512487,256,0.001744813480979322,1,7.578599688126229e-05,0.945233265720081,COMPLETE
28,0.2581827640533447,2026-03-25 21:10:16.755446,2026-03-25 21:10:22.888517,0 days 00:00:06.133071,64,False,0.5359820471934524,64,0.0013199438822145094,2,0.00022663033322072688,0.920892494929006,COMPLETE
29,0.6926395297050476,2026-03-25 21:10:22.888517,2026-03-25 21:10:24.696384,0 days 00:00:01.807867,32,False,0.474899046111138,96,0.0010599150526477013,1,0.0003118089684020839,,PRUNED
30,0.6213926672935486,2026-03-25 21:10:24.697384,2026-03-25 21:10:26.129273,0 days 00:00:01.431889,32,False,0.4238201769415238,128,0.0011403039852072858,3,0.0001295263063816056,,PRUNED
31,0.3853761553764343,2026-03-25 21:10:26.129273,2026-03-25 21:10:32.188874,0 days 00:00:06.059601,64,False,0.5191803741521286,64,0.0013267953443924303,2,0.00024030522650564368,0.9432048681541583,COMPLETE
32,0.2607177793979645,2026-03-25 21:10:32.188874,2026-03-25 21:10:38.246907,0 days 00:00:06.058033,64,False,0.5381666512805177,64,0.0012740671392950684,2,0.00022654860680679454,0.8904665314401623,COMPLETE
33,0.24806883931159973,2026-03-25 21:10:38.246907,2026-03-25 21:10:44.295069,0 days 00:00:06.048162,64,False,0.5605194831674567,64,0.0017293852585327548,2,0.0002682907579605178,0.8884381338742393,COMPLETE
34,0.3658241629600525,2026-03-25 21:10:44.295069,2026-03-25 21:10:50.526325,0 days 00:00:06.231256,64,False,0.5607826266980167,192,0.0018114357064015734,1,0.00015650003332581897,0.9046653144016227,COMPLETE
35,0.27848392724990845,2026-03-25 21:10:50.527324,2026-03-25 21:10:56.482851,0 days 00:00:05.955527,64,False,0.5685104303835199,96,0.001601781000504245,2,0.00038444869638370164,0.9371196754563895,COMPLETE
36,0.2842687666416168,2026-03-25 21:10:56.482851,2026-03-25 21:11:03.668313,0 days 00:00:07.185462,32,False,0.4091958067836982,64,0.0017684665180534923,3,0.00010526026237919006,0.949290060851927,COMPLETE
37,0.29276646425326663,2026-03-25 21:11:03.668313,2026-03-25 21:11:13.226073,0 days 00:00:09.557760,16,False,0.5993986750197682,192,0.001923624326300843,1,0.0002871973921454488,0.9310344827586207,COMPLETE
38,0.27728897829850513,2026-03-25 21:11:13.226073,2026-03-25 21:11:23.544428,0 days 00:00:10.318355,16,False,0.2849734591903664,256,0.0015482929301773793,1,1.1137175720328557e-05,0.9513184584178499,COMPLETE
39,0.26266709466775257,2026-03-25 21:11:23.544428,2026-03-25 21:11:33.193018,0 days 00:00:09.648590,16,False,0.48702990985224875,64,0.0014174902000158064,3,6.0594857937019567e-05,0.9533468559837728,COMPLETE
40,0.3140091001987457,2026-03-25 21:11:33.193018,2026-03-25 21:11:39.247935,0 days 00:00:06.054917,64,False,0.5734465393242447,96,0.0017305805678574481,2,0.0001404984217992039,0.9371196754563894,COMPLETE
41,0.2538470923900604,2026-03-25 21:11:39.247935,2026-03-25 21:11:45.369723,0 days 00:00:06.121788,64,False,0.5234098193555403,64,0.0013524554342490332,2,0.000251257071087067,0.9371196754563895,COMPLETE
42,0.45111408829689026,2026-03-25 21:11:45.369723,2026-03-25 21:11:46.613234,0 days 00:00:01.243511,64,False,0.5211747011698715,64,0.0015040281716468505,2,0.0002877215838118617,,PRUNED
43,0.2378833293914795,2026-03-25 21:11:46.614236,2026-03-25 21:11:52.685867,0 days 00:00:06.071631,64,False,0.5561993677591819,64,0.0013829993979962184,2,0.0003819231466895537,0.9066937119675457,COMPLETE
44,0.2927931845188141,2026-03-25 21:11:52.692649,2026-03-25 21:11:58.707368,0 days 00:00:06.014719,64,False,0.5809889492303414,64,0.00117566932717359,2,0.0009937608082376795,0.9330628803245437,COMPLETE
45,0.3216497302055359,2026-03-25 21:11:58.707368,2026-03-25 21:12:07.025506,0 days 00:00:08.318138,32,False,0.5567689985865231,192,0.0018311720637155698,2,0.00036398614161718305,0.924949290060852,COMPLETE
46,0.27154266834259033,2026-03-25 21:12:07.025506,2026-03-25 21:12:12.869016,0 days 00:00:05.843510,64,False,0.49151865630748354,64,0.0015579895163240023,2,0.0004138966767367937,0.9675456389452333,COMPLETE
47,0.3465661679704984,2026-03-25 21:12:12.869016,2026-03-25 21:12:23.311267,0 days 00:00:10.442251,16,False,0.5841557183726152,256,0.0014136380226439367,1,0.00018234753397980533,0.9087221095334685,COMPLETE
48,0.35023853182792664,2026-03-25 21:12:23.311267,2026-03-25 21:12:33.174644,0 days 00:00:09.863377,16,True,0.46740137894116834,128,0.001995150008314344,2,0.00010321050750396559,0.9371196754563894,COMPLETE
49,0.35685113072395325,2026-03-25 21:12:33.174644,2026-03-25 21:12:39.031333,0 days 00:00:05.856689,64,False,0.4428294847844086,64,0.001195326137965087,1,0.00012145943396349456,0.9168356997971603,COMPLETE
50,0.27266135315100354,2026-03-25 21:12:39.031333,2026-03-25 21:12:52.859610,0 days 00:00:13.828277,16,False,0.5529644781032482,256,0.0017023914689933864,2,0.0005729890680217407,0.9290060851926978,COMPLETE
51,0.6439346075057983,2026-03-25 21:12:52.859610,2026-03-25 21:12:54.405850,0 days 00:00:01.546240,64,False,0.5249252173835299,64,0.0013380807468370225,2,0.0002387171790882968,,PRUNED
52,0.37199875712394714,2026-03-25 21:12:54.405850,2026-03-25 21:13:00.482561,0 days 00:00:06.076711,64,False,0.5030192995542666,64,0.0010875141269149036,2,0.00019626436079169302,0.8884381338742393,COMPLETE
53,0.3157508373260498,2026-03-25 21:13:00.482561,2026-03-25 21:13:06.617411,0 days 00:00:06.134850,64,False,0.519880883611608,64,0.0013900576443925618,3,0.0002695165445411492,0.9614604462474645,COMPLETE
54,0.2521030008792877,2026-03-25 21:13:06.617411,2026-03-25 21:13:12.742962,0 days 00:00:06.125551,64,False,0.3401934597795657,64,0.0014944409292869108,2,0.00033034392789055175,0.9350912778904665,COMPLETE
55,0.24759408831596375,2026-03-25 21:13:12.742962,2026-03-25 21:13:18.924348,0 days 00:00:06.181386,64,True,0.33540502840244585,64,0.0015068115045017364,2,0.0004469542199939456,0.9716024340770791,COMPLETE
56,0.32182083527247113,2026-03-25 21:13:18.924348,2026-03-25 21:13:37.809091,0 days 00:00:18.884743,16,True,0.30215691597911415,256,0.0007902553393623616,2,0.0007751726114246388,0.9249492900608519,COMPLETE
57,0.2790141999721527,2026-03-25 21:13:37.811100,2026-03-25 21:13:46.832550,0 days 00:00:09.021450,16,True,0.2530044417230954,64,0.0016546833589461895,1,0.0003853743746876558,0.9513184584178499,COMPLETE
58,0.37348324060440063,2026-03-25 21:13:46.832550,2026-03-25 21:13:55.511995,0 days 00:00:08.679445,64,True,0.35956132261271834,256,0.0007013175421516294,2,0.0004696843351530406,0.9371196754563895,COMPLETE
59,0.2672298550605774,2026-03-25 21:13:55.511995,2026-03-25 21:14:04.562569,0 days 00:00:09.050574,16,True,0.3938128858777695,64,0.001867531464739126,1,0.000634837091644801,0.9655172413793104,COMPLETE
60,0.37702229619026184,2026-03-25 21:14:04.562569,2026-03-25 21:14:11.754135,0 days 00:00:07.191566,32,True,0.3336641680484837,128,0.0015817963398550173,2,7.138234833027568e-05,0.9269776876267749,COMPLETE
61,0.3157854676246643,2026-03-25 21:14:11.754135,2026-03-25 21:14:17.701324,0 days 00:00:05.947189,64,False,0.35258165698015687,64,0.0014644350511966915,2,0.00032726701793923285,0.9655172413793103,COMPLETE
62,0.3302651345729828,2026-03-25 21:14:17.701324,2026-03-25 21:14:23.964415,0 days 00:00:06.263091,64,True,0.37341150845363125,64,0.0015244046324453433,2,0.0004269049096317396,0.9310344827586207,COMPLETE
63,0.23502390086650848,2026-03-25 21:14:23.964415,2026-03-25 21:14:30.086866,0 days 00:00:06.122451,64,False,0.3127986332381881,64,0.0012388199525404785,2,0.00020546438566553345,0.9107505070993914,COMPLETE
64,0.2766959071159363,2026-03-25 21:14:30.088872,2026-03-25 21:14:36.322715,0 days 00:00:06.233843,64,False,0.3210676914486542,64,0.001224851834468808,2,0.0001482548477446428,0.9290060851926977,COMPLETE
65,0.5505325794219971,2026-03-25 21:14:36.322715,2026-03-25 21:14:37.884487,0 days 00:00:01.561772,64,False,0.30395985041428103,96,0.0013033029030757547,2,0.00021044828138642508,,PRUNED
66,0.3402121663093567,2026-03-25 21:14:37.884487,2026-03-25 21:14:56.460212,0 days 00:00:18.575725,16,True,0.27170412484555717,256,0.0016870351134916622,2,0.00017552593858182936,0.9188640973630832,COMPLETE
67,0.2750977873802185,2026-03-25 21:14:56.462576,2026-03-25 21:15:02.251275,0 days 00:00:05.788699,64,False,0.24165183688793587,64,0.000979273387004771,1,0.00013379477689533811,0.9148073022312374,COMPLETE
68,0.48050262530644733,2026-03-25 21:15:02.251275,2026-03-25 21:15:05.408809,0 days 00:00:03.157534,16,False,0.38144262566629045,192,0.0016126495734362421,2,8.53865932407915e-05,,PRUNED
69,0.34504029154777527,2026-03-25 21:15:05.409810,2026-03-25 21:15:11.331142,0 days 00:00:05.921332,64,False,0.30853858617114116,64,0.0011071281769326601,1,0.00011637478913627464,0.896551724137931,COMPLETE
70,0.29683629392335814,2026-03-25 21:15:11.332142,2026-03-25 21:15:28.239655,0 days 00:00:16.907513,16,False,0.40122063488047555,256,0.0005258504336755274,3,0.00016578223175542006,0.9391480730223123,COMPLETE
71,0.3108690083026886,2026-03-25 21:15:28.239655,2026-03-25 21:15:34.498915,0 days 00:00:06.259260,64,False,0.3413437010280346,64,0.0014809961968304949,2,0.00031138681563355384,0.9026369168356998,COMPLETE
72,0.35271376371383667,2026-03-25 21:15:34.498915,2026-03-25 21:15:40.570643,0 days 00:00:06.071728,64,False,0.28862943256856044,64,0.0013936984807601848,2,0.00033589490742015447,0.8823529411764706,COMPLETE
73,0.2320045828819275,2026-03-25 21:15:40.570643,2026-03-25 21:15:46.638528,0 days 00:00:06.067885,64,False,0.35943088339905893,64,0.0012746504196720113,2,0.00021679140816502771,0.9614604462474644,COMPLETE
74,0.20771236717700958,2026-03-25 21:15:46.638528,2026-03-25 21:15:52.726852,0 days 00:00:06.088324,64,False,0.36153104168635336,64,0.0012706891764002579,2,0.0002641588064777774,0.9148073022312374,COMPLETE
75,0.35648801922798157,2026-03-25 21:15:52.726852,2026-03-25 21:15:58.798630,0 days 00:00:06.071778,64,False,0.3600689135123006,64,0.001264401985507228,2,0.00016733184398712455,0.9371196754563895,COMPLETE
76,0.18376124650239944,2026-03-25 21:15:58.798630,2026-03-25 21:16:06.021446,0 days 00:00:07.222816,32,False,0.3321445719714664,64,0.0011958611226569843,2,0.00019897217958979088,0.9442190669371197,COMPLETE
77,0.5786022543907166,2026-03-25 21:16:06.021446,2026-03-25 21:16:07.415274,0 days 00:00:01.393828,32,False,0.32521516462283284,128,0.000907767232035528,2,0.00021016868918450945,,PRUNED
78,0.32512637227773666,2026-03-25 21:16:07.415274,2026-03-25 21:16:15.134246,0 days 00:00:07.718972,32,False,0.3871474975641711,256,0.0011949298894585977,1,0.00021803717642617583,0.9553752535496958,COMPLETE
79,0.330149345099926,2026-03-25 21:16:15.134246,2026-03-25 21:16:22.144605,0 days 00:00:07.010359,32,False,0.35480792031118547,64,0.0010453694646091344,2,0.00019053390021751295,0.9391480730223124,COMPLETE
80,0.6022889614105225,2026-03-25 21:16:22.144605,2026-03-25 21:16:23.649543,0 days 00:00:01.504938,32,False,0.4094454579285417,96,0.0011523896830542251,3,9.347542319588955e-05,,PRUNED
81,0.28955864906311035,2026-03-25 21:16:23.649543,2026-03-25 21:16:30.825389,0 days 00:00:07.175846,32,False,0.37274658536901045,64,0.0012987434955645959,2,0.0002555226900412674,0.9310344827586207,COMPLETE
82,0.3353233337402344,2026-03-25 21:16:30.825389,2026-03-25 21:16:36.923707,0 days 00:00:06.098318,64,False,0.3302791583053195,64,0.0012256978281607108,2,0.00028924760089546817,0.9310344827586207,COMPLETE
83,0.2792381892601649,2026-03-25 21:16:36.923707,2026-03-25 21:16:46.290940,0 days 00:00:09.367233,16,False,0.34703363940959925,64,0.0013843565315411796,2,0.0001514332526146414,0.943204868154158,COMPLETE
84,0.34593525528907776,2026-03-25 21:16:46.291941,2026-03-25 21:16:52.409742,0 days 00:00:06.117801,64,False,0.2940537566330541,64,0.001440542737108096,2,0.00013730678283532758,0.9107505070993915,COMPLETE
85,0.3190071036418279,2026-03-25 21:16:52.410184,2026-03-25 21:17:02.278135,0 days 00:00:09.867951,16,True,0.3617258999341084,64,0.0013560918442430837,2,0.00011119443281345244,0.9310344827586207,COMPLETE
86,0.32708051800727844,2026-03-25 21:17:02.278135,2026-03-25 21:17:09.157515,0 days 00:00:06.879380,64,False,0.275066452941501,192,0.0012658738558470567,2,0.00018665816865389378,0.9533468559837728,COMPLETE
87,0.327483132481575,2026-03-25 21:17:09.157515,2026-03-25 21:17:16.013290,0 days 00:00:06.855775,32,False,0.3660181250375825,64,0.0010291029240397697,2,0.0002437946447003194,0.9066937119675457,COMPLETE
88,0.32500166694323224,2026-03-25 21:17:16.013290,2026-03-25 21:17:26.605330,0 days 00:00:10.592040,16,False,0.344499148074066,256,0.0011545679472076804,1,0.00042148586310061803,0.9391480730223124,COMPLETE
89,0.24256369471549988,2026-03-25 21:17:26.605330,2026-03-25 21:17:33.053781,0 days 00:00:06.448451,64,False,0.3190730053867959,64,0.00121691821965221,2,0.0006019804803517846,0.922920892494929,COMPLETE
90,0.3239899277687073,2026-03-25 21:17:33.060830,2026-03-25 21:17:39.142248,0 days 00:00:06.081418,64,False,0.31938850275975383,64,0.001224544962907906,2,0.0005925921127653856,0.8864097363083165,COMPLETE
91,0.3144109547138214,2026-03-25 21:17:39.142248,2026-03-25 21:17:45.165945,0 days 00:00:06.023697,64,False,0.3322969333530972,64,0.001304965809667464,2,0.0008836715166395003,0.9290060851926977,COMPLETE
92,0.2668280005455017,2026-03-25 21:17:45.167948,2026-03-25 21:17:51.359581,0 days 00:00:06.191633,64,False,0.30768064337171475,64,0.0013432585630944107,2,0.0005431540858482831,0.9249492900608519,COMPLETE
93,0.3183980882167816,2026-03-25 21:17:51.359581,2026-03-25 21:17:57.484786,0 days 00:00:06.125205,64,False,0.31390936101859007,64,0.0010915740920669713,2,0.0006753232560301576,0.9269776876267748,COMPLETE
94,0.3421810567378998,2026-03-25 21:17:57.484786,2026-03-25 21:18:03.552998,0 days 00:00:06.068212,64,False,0.4222985959808353,64,0.0011819309110749612,2,0.000481063097300039,0.8884381338742393,COMPLETE
95,0.25259634852409363,2026-03-25 21:18:03.562587,2026-03-25 21:18:12.247537,0 days 00:00:08.684950,64,True,0.5336031668209978,256,0.0014356319363796877,2,0.00023060464973123266,0.9371196754563895,COMPLETE
96,0.5094080728789171,2026-03-25 21:18:12.247537,2026-03-25 21:18:14.061278,0 days 00:00:01.813741,16,False,0.29591066802350596,64,0.0012734936969119692,2,0.00037968569826137005,,PRUNED
97,0.23399844765663147,2026-03-25 21:18:14.061768,2026-03-25 21:18:20.116859,0 days 00:00:06.055091,64,False,0.38033792794839744,64,0.0015388390201160106,2,0.0002993031691191061,0.9533468559837728,COMPLETE
98,0.30430056651433307,2026-03-25 21:18:20.116859,2026-03-25 21:18:29.161727,0 days 00:00:09.044868,16,False,0.385602985427093,128,0.0015642109542305096,2,0.0002830587150133505,0.8924949290060852,COMPLETE
99,0.3720221519470215,2026-03-25 21:18:29.161727,2026-03-25 21:18:35.079369,0 days 00:00:05.917642,64,False,0.3797623088370433,64,0.001378483002713232,1,0.000162078380155929,0.9006085192697769,COMPLETE
